truth,doy,canon,src,cur_pred,idw_pred
0.3448496734160681,177,True,modis,0.438520565067396,0.41816960406125325
0.1881481151398332,194,False,landsat,0.23037479142460332,0.23999164063760692
0.173684921995949,234,False,landsat,0.2102141064570698,0.18692112672621458
0.1475305291187984,289,True,landsat,0.20692740119705721,0.2024964686589799
0.5966145003265841,145,True,modis,0.541604931142641,0.49037547050095354
0.5094951991641379,156,False,landsat,0.5400286494202113,0.5337607972180725
0.7763945176111879,173,False,landsat,0.7058349925913918,0.7028975964412686
0.3505336501040623,253,False,landsat,0.3133230534275946,0.3250195680415655
0.4755216525146964,289,True,modis,0.39459665851361786,0.38641986726000177
0.3433074787720445,97,True,modis,0.5611990238988773,0.537153653433152
0.4171321032005226,177,True,modis,0.38272004722504993,0.3758560800158336
0.1865517924730681,207,False,landsat,0.28154711832822454,0.28630115094931297
0.2596467734927721,201,False,landsat,0.3237702473178871,0.3019693933404511
0.2258507859373163,225,True,landsat,0.4014933974111421,0.37005111697670334
0.27979225996081,241,True,modis,0.41233697611071746,0.3827070280502288
0.2567195386529873,117,False,landsat,0.31505947155336267,0.3273970919992902
0.3614589962297395,141,False,landsat,0.48358292607520537,0.4733595692599777
0.7293943827563685,161,True,modis,0.6300511711127187,0.6340433246086615
0.3268693818785997,228,False,landsat,0.4532165971672938,0.44749969394236355
0.7915600261267146,129,True,modis,0.6920690297365302,0.6826981422948011
0.7377647037818047,160,False,landsat,0.6791019200421661,0.6638755374253617
0.6978706727629003,161,True,modis,0.6533129051826851,0.6536505239431458
0.139039541619117,279,False,landsat,0.17231652203539227,0.16076839122824116
0.2860491835401699,97,True,modis,0.34448383769055946,0.3219942725634175
0.227482468201863,98,False,landsat,0.24110368729277323,0.3065872854544921
0.6950718158066623,145,True,modis,0.5316483591947166,0.48952986238141705
0.2559415559235375,250,False,landsat,0.34013271817684804,0.33104392556381423
0.4397266823209729,101,False,s2,0.6132518562298677,0.6276108544830492
0.8080149235603722,148,False,landsat,0.7201481452940693,0.7189961982207642
0.4806076094056175,209,True,modis,0.39171214590427217,0.37427569137469957
0.3103183127989997,228,False,landsat,0.29928771723279307,0.2998448362473869
0.25668642359109,229,False,landsat,0.2884359598653656,0.28730926569025783
0.1949134407839924,268,False,landsat,0.20502758353355158,0.23046046066330475
0.2742384062704115,273,True,modis,0.25676080996384526,0.2717501201217927
0.6411391526974944,111,False,landsat,0.6940588586735247,0.6990756957057922
0.8051750759761698,151,False,s2,0.6871980595061563,0.7067601668664453
0.4445005308381434,167,False,landsat,0.4608085493323288,0.4400195360806639
0.2473473112193128,175,False,landsat,0.3174982019194791,0.3455316189862331
0.3035192926612948,183,False,landsat,0.2591557115346156,0.27409243594272265
0.4552916645099324,231,False,landsat,0.3399051872460157,0.32309628509717636
0.1604955837071514,303,False,landsat,0.1740958605225307,0.1673064129763166
0.1668592992839871,96,False,s2,0.1756243473789884,0.28043291117468455
0.2673750104064606,111,False,s2,0.2936238306657102,0.3837395156205539
0.5066848662997461,170,False,landsat,0.49251665761088625,0.47093050675982695
0.3355076355834703,181,False,s2,0.4127558025651909,0.4216710992367577
0.3352561803782687,186,False,s2,0.4178184206989648,0.43099359709979546
0.3487619113910143,187,False,landsat,0.4280524488526438,0.4154602719547904
0.2969511723064941,226,False,s2,0.3334930971106824,0.3713083712456172
0.1964011785682675,271,False,s2,0.1689087385560061,0.21578677014155956
0.8627395676607799,157,False,landsat,0.7598714813268586,0.7523763502171178
0.2084714374464287,197,False,landsat,0.26623065400194673,0.2586464957790663
0.154623128774777,201,False,s2,0.20872428592280753,0.23613863305672966
0.1935801867367464,213,False,landsat,0.22044163322330332,0.25103382351476083
0.2691101958142895,229,False,landsat,0.27511860763415485,0.2858439976418577
0.3537251469627695,241,True,modis,0.33378427088590895,0.31793833751609446
0.1891727716372917,301,False,s2,0.1754488448875599,0.20357868245776953
0.6079516655780537,145,True,modis,0.5023427657606394,0.5380298949563651
0.6921485705706014,191,False,landsat,0.6616629025630605,0.6538378167754131
0.6565885307642401,215,False,s2,0.44724878651543526,0.45491358531490306
0.4744653167864142,225,True,modis,0.271894760120038,0.24848715736772684
0.4909402751187119,240,False,s2,0.3195210274367444,0.3374660954571024
0.1559769034268596,245,False,s2,0.2972758142883268,0.3103610719921233
0.318890202482038,257,True,modis,0.2626894153552522,0.2954510278984949
0.1939016946525773,270,False,s2,0.21154607611988163,0.2481107739332984
0.6546556499020251,97,True,modis,0.40019463778898373,0.4880886005078404
0.6812606139777925,161,True,modis,0.7126835993495038,0.7327236531859154
0.4597877709899565,181,False,landsat,0.46718414275189973,0.45027534146235276
0.2888326154018864,205,False,s2,0.41021990611255826,0.4227540561811108
0.2918446745837031,226,False,landsat,0.3061067962295254,0.3100760806136078
0.213507740779772,235,False,s2,0.237692929862645,0.2464831203653638
-0.060610607503598,260,False,s2,0.2027242394004485,0.23787206048520482
0.2281034957800363,280,False,s2,0.21897202384395223,0.23393878822987718
0.7323746371116844,135,False,s2,0.739666867042665,0.7510821048425743
0.803332168517309,161,True,modis,0.7742355329341919,0.8193995641131334
0.2966985303723058,193,True,modis,0.3708943340537073,0.35271115104479445
0.2138120933365595,245,False,s2,0.23367001264776271,0.2643521198426805
0.2330618254765138,250,False,s2,0.2309138802155611,0.24809794575459046
0.1762239763677196,270,False,s2,0.2066708331133985,0.2388273806850296
0.2146591450528149,272,False,landsat,0.20781823913209424,0.2562813675689769
0.2375171310416653,294,False,landsat,0.1271289959761306,0.14975454132542176
0.7033901570800051,100,False,s2,0.6288829489206375,0.6526660086746076
0.316339908556499,193,True,modis,0.32643262643974913,0.31627502039892486
0.1567391352581243,225,True,s2,0.22105988445566752,0.2592496740965713
