anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21757315
AOI-0001,2010-10-25,0.17200854
AOI-0001,2011-06-13,0.65377168
AOI-0001,2011-09-18,0.27529796
AOI-0001,2011-09-26,0.26869912
AOI-0001,2011-09-30,0.37910755
AOI-0001,2012-05-24,0.71680278
AOI-0001,2012-07-09,0.26594277
AOI-0001,2012-07-11,0.34265550
AOI-0001,2012-08-10,0.20635963
AOI-0001,2012-08-12,0.28445979
AOI-0001,2012-10-15,0.34716886
AOI-0001,2013-05-01,0.81413714
AOI-0001,2013-07-12,0.31836867
AOI-0001,2013-09-30,0.53010429
AOI-0001,2014-04-18,0.24038219
AOI-0001,2014-05-25,0.65031409
AOI-0001,2014-06-26,0.77331258
AOI-0001,2014-07-15,0.76830016
AOI-0001,2014-07-28,0.62243546
AOI-0001,2014-08-09,0.46277548
AOI-0001,2014-08-13,0.41494548
AOI-0001,2014-10-03,0.19844928
AOI-0001,2014-10-16,0.33451521
AOI-0001,2015-04-13,0.45443524
AOI-0001,2015-08-11,0.21935405
AOI-0001,2015-08-12,0.21353942
AOI-0001,2015-08-27,0.20065975
AOI-0001,2015-09-20,0.18564660
AOI-0001,2015-09-28,0.18968123
AOI-0001,2016-06-27,0.30608925
AOI-0001,2016-07-04,0.30995842
AOI-0001,2016-07-20,0.30236932
AOI-0001,2016-07-27,0.34654322
AOI-0001,2016-08-29,0.30275917
AOI-0001,2016-08-30,0.28409841
AOI-0001,2016-09-15,0.33589201
AOI-0001,2016-09-29,0.59515763
AOI-0001,2017-05-12,0.74517753
AOI-0001,2017-06-29,0.52641770
AOI-0001,2017-07-12,0.44106007
AOI-0001,2017-08-09,0.30713032
AOI-0001,2017-08-29,0.26551395
AOI-0001,2017-09-08,0.20707446
AOI-0001,2017-09-14,0.29008473
AOI-0001,2018-04-05,0.47275930
AOI-0001,2018-04-23,0.76449123
AOI-0001,2018-05-01,0.79742920
AOI-0001,2018-06-08,0.61419969
AOI-0001,2018-07-12,0.32045705
AOI-0001,2018-09-28,0.18306727
AOI-0001,2018-10-13,0.17932492
AOI-0001,2019-05-11,0.50313197
AOI-0001,2019-05-31,0.70818306
AOI-0001,2019-06-04,0.69894951
AOI-0001,2019-06-05,0.68749712
AOI-0001,2019-06-25,0.36905127
AOI-0001,2019-07-12,0.45617571
AOI-0001,2019-07-22,0.34746862
AOI-0001,2019-07-29,0.44931184
AOI-0001,2019-08-30,0.26327538
AOI-0001,2019-09-07,0.24912695
AOI-0001,2019-09-08,0.22460742
AOI-0001,2019-09-18,0.15088249
AOI-0001,2020-04-03,0.54544518
AOI-0001,2020-04-26,0.68542409
AOI-0001,2020-05-30,0.82436189
AOI-0001,2020-06-09,0.74793737
AOI-0001,2020-07-14,0.17831987
AOI-0001,2020-07-23,0.21508208
AOI-0001,2020-07-27,0.27813128
