truth,doy,canon,src,cur_pred,idw_pred
0.8427347485303727,145,True,modis,0.7134444237113962,0.7088341798666108
0.1881481151398332,194,False,landsat,0.23905982077413254,0.2518507117544562
0.2938376661338783,210,False,landsat,0.24309255015354683,0.25371372702377404
0.1589617400262272,242,False,landsat,0.18178448307465103,0.2010565970092214
0.1558049550545673,92,False,landsat,0.11769270087563982,0.14483250570082917
0.1641335335621768,116,False,landsat,0.2665480867491753,0.2765947295149229
0.536999632876944,220,False,landsat,0.46033687095911513,0.45617390664098834
0.4590557478772046,241,True,modis,0.3996888688636972,0.3746459035667601
0.2147796935281299,268,False,landsat,0.35194629150298956,0.3581538858288921
0.4171321032005226,177,True,modis,0.38542606610753793,0.3751302894527403
0.1865517924730681,207,False,landsat,0.28352095186813303,0.28522427983157567
0.2570453371685176,287,False,landsat,0.19647341705942276,0.20949123984375873
0.7865743305029396,97,True,modis,0.8237260501491993,0.8294314784450343
0.4248266047706307,218,False,landsat,0.2704580055178356,0.25890422434313787
0.2421115703288794,233,False,landsat,0.30626414645117406,0.28921709129803175
0.3162472566949706,97,True,modis,0.32822514507974987,0.27673084668701936
0.879382162633396,188,False,landsat,0.7080431795717479,0.7077438581204346
0.3268693818785997,228,False,landsat,0.4452181643959516,0.4396601878021684
0.3749130898357821,236,False,landsat,0.38025592755435256,0.36871338254396246
0.4864289353363815,97,True,modis,0.5770881042425199,0.5597284238676891
0.6771725669497063,113,True,modis,0.6311035644044315,0.6276378152758221
0.2871526126714566,193,True,modis,0.40841851116280914,0.3909314509463677
0.1629052015820799,247,False,landsat,0.1929981539997064,0.18104070053852842
0.2860491835401699,97,True,modis,0.3347924611829612,0.2985345199080755
0.2742197390155382,114,False,landsat,0.3190045172750146,0.3571677362173251
0.4854225016329198,161,True,modis,0.40138685680428376,0.36660044899207356
0.4073241925614679,291,False,landsat,0.5896154370649217,0.5534290600789675
0.6811130633572829,129,True,modis,0.7241844018104838,0.7280653380142491
0.7996378834925998,164,False,landsat,0.6880883707057558,0.680409955742763
0.4494595027719163,181,False,s2,0.568958817593136,0.5711860220586019
0.3761883077827183,213,False,landsat,0.33629537009589516,0.36613341058755233
0.2320205930007777,236,False,landsat,0.2676955792539464,0.2557341464046796
0.1830126048618639,277,False,landsat,0.2322274669927347,0.23589829870240836
0.250389504410385,292,False,landsat,0.3059388213520605,0.3121048154010737
0.7926030364627425,119,False,landsat,0.7571524988167365,0.7501029957264109
0.4445005308381434,167,False,landsat,0.4616419862461709,0.438176790663088
0.4946305682560418,225,True,modis,0.3174632851289504,0.27046075327983415
0.4552916645099324,231,False,landsat,0.2415725579354467,0.21762185749582552
0.4232734895617462,232,False,landsat,0.2368645227730781,0.216260588534938
0.1656855908044753,248,False,landsat,0.1988515013475745,0.2009877877229513
0.174560852717402,264,False,landsat,0.2317496123430451,0.21330368120222065
0.2673750104064606,111,False,s2,0.29642228213146393,0.3679908773411773
0.5066848662997461,170,False,landsat,0.5196248937215552,0.5000960240689406
0.338014994005714,178,False,landsat,0.39531023789798214,0.4288786748421938
0.5939100587851079,209,True,modis,0.4048616864715765,0.40091349356070793
0.2969511723064941,226,False,s2,0.3516650926665228,0.3827005254541457
0.1132404448203133,236,False,s2,0.2991575112211774,0.31079494363739457
0.1964011785682675,271,False,s2,0.16996003472085505,0.2126071095613849
0.2085651198434112,283,False,landsat,0.20723876293584192,0.22799900155977298
0.5062488014907429,136,False,s2,0.809401749433441,0.8126642516809209
0.8329930111038538,145,True,modis,0.7877620587362114,0.8005304119261396
0.8627395676607799,157,False,landsat,0.761644372609584,0.7532869655872048
0.4194338202102713,176,False,s2,0.43369475484057735,0.4639958123917368
0.2436115769969318,231,False,s2,0.26348510613974424,0.2689384978180534
0.3370066758825094,237,False,landsat,0.3097105063858934,0.3045476070321828
0.2802503592423253,257,True,modis,0.3223345180379665,0.3006980055923233
0.2022715672102616,105,False,s2,0.2563499232784916,0.2734073648497853
0.5702082625734815,113,True,modis,0.40514101750995846,0.41012205650264694
0.2974441754293725,160,False,s2,0.46781510374675767,0.49840916880687813
0.4391686754988031,170,False,s2,0.4832148614806156,0.4971569588096185
0.4909402751187119,240,False,s2,0.284653838075794,0.3062238210349647
0.3980263553233181,241,True,modis,0.3544559820393186,0.3456028463379536
0.2736332956145398,250,False,s2,0.2576824878553566,0.2690691087680434
0.2839915741345526,273,True,modis,0.28034760101015355,0.2828741357516761
0.7526996080992817,113,True,modis,0.6222494446295895,0.6092595375996563
0.7552931716868074,146,False,landsat,0.7480696365955721,0.7444958124147472
0.8285991159862391,147,False,landsat,0.7303552316348455,0.7422847127665464
0.5208566949706077,177,True,modis,0.5417586649236961,0.5402248060337034
0.3653503833378958,198,False,landsat,0.4002662764683382,0.39958128561689304
0.4271968647942522,209,True,modis,0.47434231994310216,0.47429891950260894
0.261876246391725,220,False,s2,0.3109815296500923,0.33397797932946854
0.2521708935631517,285,False,s2,0.199843783356062,0.23193697088820642
0.3609550777517913,101,False,landsat,0.448349273599284,0.4422190678388138
0.7346884941469781,133,False,landsat,0.7538182622621334,0.7436008985137011
0.6660993468321361,177,True,modis,0.6409629842429774,0.6491876773316085
0.1927973188100534,235,False,s2,0.2414719259966841,0.24297383070798143
0.2330618254765138,250,False,s2,0.22974990888861654,0.25027033461219766
0.2870520800042078,261,False,landsat,0.2674301076126808,0.2611817229674422
0.1762239763677196,270,False,s2,0.20078486835216214,0.23137447889936116
0.2358599033171592,280,False,s2,0.21520277431592041,0.22486788628116208
0.7033901570800051,100,False,s2,0.632776206797641,0.6505348853870068
0.8691609405617244,129,True,modis,0.7331317239366695,0.7368621661580573
0.2288316321379042,200,False,s2,0.23269846545968065,0.25496572496142117
0.2601497391786727,216,False,landsat,0.23800337116200987,0.21515219890537426
0.1442190715289104,280,False,s2,0.15544120473217451,0.1731954068244356
0.2086082475019315,304,False,landsat,0.17296300263010314,0.17714982464863374
0.2298310680501595,91,False,s2,0.23595014905781733,0.2562702777488148
0.5091196969553482,189,False,s2,0.533355879873872,0.5415406258960376
0.4525531225429333,191,False,s2,0.5141349055291993,0.5283678068230203
0.3455537359984418,218,False,landsat,0.29401313049263544,0.31253056271869395
0.256014555880194,242,False,landsat,0.24343954713490681,0.2520216262131892
0.1371327989319969,251,False,s2,0.2034684304897083,0.22791707245679263
0.2765552580013063,257,True,modis,0.28002452254299154,0.26520990934488364
0.777736849642005,129,True,modis,0.788928852585198,0.8196896850571261
0.746759522673031,145,True,modis,0.6852478619714151,0.69174428425598
0.1693670418408667,234,False,s2,0.16895965990450457,0.23512730613865232
0.173532784682246,239,False,s2,0.1665487215511903,0.20952552684344725
0.2376407322804396,266,False,landsat,0.20949137170611243,0.22459929572045756
0.2174045208730945,269,False,s2,0.22277350710973076,0.24939593059980603
0.3679729832935561,273,True,modis,0.32170392824836996,0.27529801761967304
0.728496145038168,97,True,modis,0.8037052139699605,0.8123004695701924
0.8624200507272035,121,False,s2,0.8406058297734007,0.8372603762864738
0.6398594761729814,129,True,s2,0.7877437858875187,0.8109659874849626
0.7883677862595422,145,True,modis,0.7638813481544676,0.7928804211881582
0.1736450972322274,186,False,s2,0.20287345333240375,0.21648854138531337
0.1556828711373607,248,False,s2,0.22553416686855737,0.2521379942280393
0.1199183472449007,251,False,s2,0.23397310606064756,0.2604686160173451
0.1971597774295365,258,False,s2,0.26773646587901423,0.28357013738984116
0.3704311832061068,273,True,modis,0.355206729484307,0.3092737949841842
0.277330642891789,289,True,s2,0.320608132608006,0.30840678541618255
0.2973371616469307,290,False,landsat,0.310883628379875,0.30642592048234624
0.5767706319036298,129,True,s2,0.6236988964561361,0.6251301333899081
0.6420412478155264,164,False,s2,0.6307638359467501,0.6337941627859273
0.4371234587410624,199,False,s2,0.4919986647203388,0.5108522314058009
0.3414433453658925,241,True,s2,0.3323758905882845,0.34765271648590035
0.3690393494039043,250,False,landsat,0.33243232814141954,0.31575334879169914
0.3160186162951108,259,False,s2,0.3158461454879422,0.33046705008138005
0.4279510608563079,273,True,modis,0.4020601848664846,0.35968383707248025
0.6045843630268198,97,True,modis,0.5344342785562073,0.47326510408085776
0.4322257518789177,139,False,s2,0.6486352018689,0.6486108564688535
0.3816840613856436,209,True,s2,0.3674827362612614,0.37646733103660557
0.3174249952411578,219,False,s2,0.3131733554763962,0.33514752164955297
0.5235462585666644,226,False,landsat,0.30683567851148363,0.32865448877135717
0.2797876971097728,241,True,s2,0.27472031745525705,0.30051836066771154
0.4217465517241379,273,True,modis,0.37367159107819975,0.3234383413834543
0.4111716555370188,290,False,landsat,0.3774336901403168,0.3765721872870625
0.2635232858183731,107,False,landsat,0.2477957484313998,0.2534048017062487
0.6072075133310195,154,False,s2,0.5127804997401119,0.5384530554491043
0.5468487205770372,191,False,s2,0.5425116870378444,0.5464550630330656
0.2715218749244575,214,False,s2,0.3531895408502116,0.3776578813745269
0.2359684858587758,241,True,s2,0.28805210785191454,0.3052715077163002
0.1497473112416869,251,False,s2,0.19311559638950085,0.23392952506199177
0.315238626609442,273,True,modis,0.2976545684315682,0.23073069877905808
0.2524198666666101,290,False,landsat,0.23907084721601257,0.2330156439058367
0.4762757499849394,126,False,s2,0.5714463888597856,0.5964506828540561
0.7995889883616835,145,True,modis,0.7313108762816906,0.7459876573410927
0.8029105248012202,147,False,landsat,0.7309728208293409,0.7166576976034195
0.769628461792281,148,False,s2,0.7080152575060286,0.7059461467400128
0.8039975994438987,154,False,s2,0.6710677674330267,0.6737528171672935
0.7772513417796387,155,False,landsat,0.6802213089315383,0.6599490984462777
0.1449468006104055,196,False,s2,0.14791718031103573,0.18536051110612733
0.1456293074595238,231,False,s2,0.14574046677131006,0.18705090930129187
0.1987414544604855,259,False,landsat,0.17533059232251905,0.1968081058780135
0.1578546748254296,286,False,s2,0.29833452098936764,0.37371185997989187
0.3523536733082918,291,False,s2,0.3448444685322332,0.4438121256225167
0.8714829355221329,154,False,s2,0.8203888056847566,0.8216907503520432
0.2331296574491932,181,False,s2,0.29235458087626276,0.32168572739738177
0.1978500143487004,186,False,s2,0.24269310919413303,0.2626806821944073
0.1822479609469308,188,False,s2,0.21781527091132352,0.2582509748658325
0.1836602106327148,194,False,s2,0.1959952878490829,0.24778832900984998
0.1362674853814403,221,False,s2,0.13901035431410894,0.16966390035028547
0.1502120612613717,234,False,s2,0.14732681238460155,0.1857956847503172
0.190675740590512,243,False,landsat,0.18827009250607557,0.177803911498593
0.2056751362776409,251,False,landsat,0.14998265010951367,0.18001929542679176
0.1515145350654398,281,False,s2,0.17187842506671197,0.21564879135014597
0.5036588808888128,106,False,s2,0.7453722760951359,0.7483368545273155
0.8273979451544631,121,False,s2,0.8280662384537004,0.8217881899817923
0.2768374462238329,166,False,s2,0.2976747517259551,0.33961562204729256
0.2944874613328794,179,False,landsat,0.25592405743603863,0.27636118984261426
0.1610138537206671,204,False,s2,0.18773244476816153,0.22095973492501866
0.1623923852602326,231,False,s2,0.16899106121605237,0.21477610707340253
0.1532552625697368,244,False,s2,0.18117396420130136,0.20425513374373364
0.0493641725333262,248,False,s2,0.16435653865439723,0.20312371653003017
0.1652994545314994,258,False,s2,0.17933382310883533,0.1980808246393503
0.2149301788015548,267,False,landsat,0.2064976773791386,0.18797444353040857
0.0563321268734594,278,False,s2,0.169242467888403,0.2158759423131864
0.500515306122449,161,True,modis,0.49694521184857815,0.48522112593160016
0.2020471103724208,194,False,landsat,0.2700134751834543,0.2738299464989774
0.3385234693877551,289,True,modis,0.26698345342397267,0.2644522192707503
0.4745969387755102,113,True,modis,0.5350610011481787,0.4927149661097763
0.3173163265306122,241,True,modis,0.3089290158807906,0.26495740882815616
0.2999265306122449,257,True,modis,0.31547443930839036,0.25439500527483805
0.279,97,True,modis,0.49952220605488923,0.4681859333583417
0.2955438775510204,177,True,modis,0.3076007527737173,0.28291484099778563
0.2045752504819653,200,False,landsat,0.25790226470384015,0.2356836957695256
0.4468115983620884,162,False,landsat,0.41798900556236884,0.4116622275695526
0.3048713050528315,178,False,landsat,0.3471454952456553,0.3382696185207608
0.2694622448979592,209,True,modis,0.3219900849781352,0.30486988530191095
0.656238775510204,97,True,modis,0.8659124942810948,0.8611516470826798
0.2415595574004517,181,False,landsat,0.27310844202968,0.2572501368197131
0.2351795918367347,225,True,modis,0.2836523873594331,0.216727453474992
0.2089987203378616,245,False,landsat,0.18951337798061668,0.1832600353571846
0.2399655453543276,144,False,landsat,0.2605988681400878,0.3162789574206639
0.211501005437785,216,False,landsat,0.19580134779525726,0.16511109646325403
0.235669387755102,241,True,modis,0.24788909128141162,0.22130010875014666
0.229216596136667,264,False,landsat,0.2120801467035156,0.19059192677828343
0.6566755102040818,145,True,modis,0.7193390865179204,0.7130384880882029
0.2381969343144691,179,False,landsat,0.3863394669578629,0.368563343165409
0.2107827714799136,243,False,landsat,0.24800747412134533,0.25321077910591205
0.3320989795918368,289,True,modis,0.2961093923632465,0.27614303771817256
0.7695458852495133,149,False,landsat,0.6128908440138905,0.6124147698489153
0.7638763842012204,157,False,landsat,0.5690835764474421,0.557662843624819
0.1183752260439164,221,False,s2,0.16014363966792675,0.18175830296538756
0.1483686776877143,238,False,s2,0.19112152573263722,0.21257442046776792
0.1743521863925562,256,False,s2,0.1845252481286706,0.2041563209768557
0.2890938775510204,257,True,modis,0.26926338854477894,0.21232744913969331
0.2325928196417714,285,False,landsat,0.2110151894127016,0.19599865785747284
0.6870572610555307,104,False,landsat,0.6772177424562364,0.6608455436502141
0.8042979591836735,113,True,modis,0.7477197180780027,0.7436111251306714
0.7797989795918367,129,True,modis,0.7740712352141236,0.7843474895973913
0.16358085775597,183,False,s2,0.22600668693638176,0.22141092388024397
0.2240091836734694,273,True,modis,0.26853546200754363,0.2360440196503692
0.8156762521559358,133,False,s2,0.7810334673947605,0.7793654273956487
0.2891815691977009,166,False,s2,0.2874892473754349,0.33343583238314467
0.4065285714285714,209,True,modis,0.2659495314272712,0.24678261847479852
0.2534143567472242,213,False,s2,0.2091938000527819,0.2510208116292879
0.333286850508984,219,False,landsat,0.2731851765073713,0.2466256368707569
0.3359341451675329,221,False,s2,0.2327931284783909,0.2535980987377571
0.1611159907498465,238,False,s2,0.17381563210677192,0.21175742150488538
0.1568599125844167,248,False,s2,0.1761181918489618,0.1936079517620452
0.2597551020408163,257,True,modis,0.25958271078842815,0.20762812444766562
0.2235792990327735,259,False,landsat,0.22387778340686224,0.20934153458238247
0.7284060097844604,93,False,s2,0.6718556539333574,0.6877860546214409
0.735304468240265,98,False,s2,0.6698681953943332,0.6985031658766983
0.157052427394461,188,False,s2,0.16944469189084208,0.18931013130690433
0.1051209392097598,216,False,s2,0.15968247770298633,0.1765746528399472
0.1522780794911652,218,False,s2,0.15453770309380102,0.172066284572217
0.2515142857142857,225,True,modis,0.27111379742872754,0.2260319699369175
0.1517978201979305,243,False,s2,0.17063481986517945,0.20536205183023615
0.156505039869855,246,False,s2,0.18481501127345318,0.20006764662611004
0.1694829934256349,283,False,s2,0.16265266400873285,0.17629647612386454
0.2641097435897436,289,True,modis,0.27475356727168226,0.23972629636032644
0.3679933601199035,112,False,landsat,0.3730023065299943,0.42895548317136245
0.2243987636460507,197,False,s2,0.23540718834403548,0.2686054417394797
0.2487430646974756,205,False,s2,0.23758211631192477,0.27273340706924043
0.352825838827827,256,False,landsat,0.36190336422973124,0.3497979922553638
0.3927102040816326,273,True,modis,0.344924229640839,0.3466817602423464
0.3337188475160397,275,False,s2,0.2852657507247191,0.32513994361722964
0.37228633267963,287,False,s2,0.23505709838613337,0.2588764190245647
0.3653693877551021,289,True,modis,0.29937650601721133,0.2885447785217884
0.3522216718928065,295,False,s2,0.2003311274244096,0.2234014173921904
0.7822857142857144,113,True,modis,0.6618369710839286,0.64875482869578
0.7928098579968629,150,False,s2,0.7121674194994418,0.7153387148971435
0.6953192961154571,160,False,s2,0.6222672195174933,0.6375255237935776
0.313933634502468,180,False,s2,0.33245284688380383,0.34320104356995407
0.3126268236870079,222,False,s2,0.3012745896933692,0.3237428656550025
0.3105164722967027,227,False,s2,0.30429898109481707,0.3212152299372447
0.2808105090275545,272,False,s2,0.2312872679269953,0.28198681940266673
0.207719779936406,290,False,s2,0.2774204313061542,0.3114746119331925
0.7937663265306123,129,True,modis,0.6832817916965934,0.6779312229107459
0.7287717505933409,140,False,s2,0.6753797802487458,0.684042944154657
0.5839667602124627,170,False,s2,0.5297817042915111,0.5493870387841506
0.5312197679867208,174,False,landsat,0.5278947748252791,0.5081004013388221
0.1923630737397431,225,True,s2,0.27497777390707606,0.308046593870145
0.2572257630235674,272,False,s2,0.26137633300894164,0.29896723412816145
0.2737106864495936,284,False,landsat,0.30165098203651763,0.2964768523384395
0.3692265306122449,289,True,modis,0.3382172406425706,0.3252090359527732
0.2634150334049788,292,False,s2,0.2717131529232393,0.29296539326607246
0.6391735991403575,97,True,s2,0.6459802288511982,0.6609279273641802
0.795120836497849,125,False,s2,0.7216974065649951,0.7211938102614464
0.2391145216775425,167,False,s2,0.3243700830511278,0.32139744453128244
0.2188345751645982,175,False,s2,0.23638415055742476,0.2862499940290938
0.2673357142857143,193,True,modis,0.26771877609480776,0.24930177546800736
0.2429849814774922,201,False,landsat,0.23722857198891714,0.19715375885924094
0.2084240777183119,232,False,s2,0.22289727986405705,0.2230973082531679
0.2513439263096776,241,True,landsat,0.2582895751285629,0.2436468796891924
0.6392762408705298,124,False,s2,0.6498573645774229,0.6485150430113558
0.6256138031878097,126,False,s2,0.664413841513473,0.6688638856586498
0.1769939467031797,194,False,s2,0.1592426949116469,0.21347406996497542
0.1606953724964264,199,False,s2,0.15634281787330773,0.17828180676951774
0.1808463711919807,229,False,s2,0.18364474058400115,0.2150639904824821
0.1771027599802483,241,True,s2,0.1824829053872233,0.23985141588914455
0.2535769616556436,267,False,landsat,0.23959005306460904,0.21781826546144986
0.2283176121572792,281,False,s2,0.23895425419686211,0.2529654240600881
0.2902041432441815,289,True,s2,0.29244224185959244,0.31285438008257527
0.8362737883814466,109,False,s2,0.7421759750018826,0.7420114934297514
0.8626651155770031,119,False,s2,0.7929391793691603,0.7942435027057518
0.2031508610188434,186,False,s2,0.22990959338952935,0.24253107182125366
