anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21619842
AOI-0001,2010-10-25,0.17127908
AOI-0001,2011-06-13,0.64722972
AOI-0001,2011-09-18,0.27580011
AOI-0001,2011-09-26,0.27000365
AOI-0001,2011-09-30,0.37861399
AOI-0001,2012-05-24,0.71680278
AOI-0001,2012-07-09,0.26594277
AOI-0001,2012-07-11,0.34265550
AOI-0001,2012-08-10,0.20635963
AOI-0001,2012-08-12,0.28445979
AOI-0001,2012-10-15,0.34716886
AOI-0001,2013-05-01,0.81413714
AOI-0001,2013-07-12,0.31836867
AOI-0001,2013-09-30,0.53010429
AOI-0001,2014-04-18,0.24038219
AOI-0001,2014-05-25,0.65031409
AOI-0001,2014-06-26,0.77331258
AOI-0001,2014-07-15,0.76830016
AOI-0001,2014-07-28,0.62243546
AOI-0001,2014-08-09,0.46277548
AOI-0001,2014-08-13,0.41494548
AOI-0001,2014-10-03,0.19844928
AOI-0001,2014-10-16,0.33451521
AOI-0001,2015-04-13,0.45443524
AOI-0001,2015-08-11,0.22144566
AOI-0001,2015-08-12,0.21442574
AOI-0001,2015-08-27,0.20044779
AOI-0001,2015-09-20,0.18431692
AOI-0001,2015-09-28,0.18925979
AOI-0001,2016-06-27,0.30611838
AOI-0001,2016-07-04,0.31074155
AOI-0001,2016-07-20,0.30236932
AOI-0001,2016-07-27,0.34654322
AOI-0001,2016-08-29,0.30696721
AOI-0001,2016-08-30,0.28682518
AOI-0001,2016-09-15,0.33589201
AOI-0001,2016-09-29,0.58486742
AOI-0001,2017-05-12,0.74626922
AOI-0001,2017-06-29,0.52681241
AOI-0001,2017-07-12,0.44060505
AOI-0001,2017-08-09,0.30473177
AOI-0001,2017-08-29,0.26449202
AOI-0001,2017-09-08,0.20961864
AOI-0001,2017-09-14,0.29218192
AOI-0001,2018-04-05,0.47459184
AOI-0001,2018-04-23,0.76606517
AOI-0001,2018-05-01,0.79811561
AOI-0001,2018-06-08,0.61560170
AOI-0001,2018-07-12,0.31874663
