anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21623321
AOI-0001,2010-10-25,0.17231162
AOI-0001,2011-06-13,0.64539301
AOI-0001,2011-09-18,0.27393723
AOI-0001,2011-09-26,0.26923400
AOI-0001,2011-09-30,0.38020237
AOI-0001,2012-05-24,0.71968517
AOI-0001,2012-07-09,0.26126584
AOI-0001,2012-07-11,0.34592878
AOI-0001,2012-08-10,0.20771392
AOI-0001,2012-08-12,0.28962007
AOI-0001,2012-10-15,0.35136750
AOI-0001,2013-05-01,0.81592743
AOI-0001,2013-07-12,0.32015125
AOI-0001,2013-09-30,0.53932933
AOI-0001,2014-04-18,0.24366350
AOI-0001,2014-05-25,0.65394593
AOI-0001,2014-06-26,0.77484322
AOI-0001,2014-07-15,0.77019797
AOI-0001,2014-07-28,0.62716064
AOI-0001,2014-08-09,0.45708911
AOI-0001,2014-08-13,0.41302393
AOI-0001,2014-10-03,0.20105971
AOI-0001,2014-10-16,0.33655963
AOI-0001,2015-04-13,0.45637193
AOI-0001,2015-08-11,0.22473313
AOI-0001,2015-08-12,0.21654648
AOI-0001,2015-08-27,0.20308291
AOI-0001,2015-09-20,0.18547492
AOI-0001,2015-09-28,0.19255934
AOI-0001,2016-06-27,0.30208292
AOI-0001,2016-07-04,0.31015180
AOI-0001,2016-07-20,0.30324020
AOI-0001,2016-07-27,0.35180356
AOI-0001,2016-08-29,0.31063803
AOI-0001,2016-08-30,0.28700309
AOI-0001,2016-09-15,0.32733321
AOI-0001,2016-09-29,0.58647109
AOI-0001,2017-05-12,0.74983529
AOI-0001,2017-06-29,0.52129794
AOI-0001,2017-07-12,0.44136438
AOI-0001,2017-08-09,0.30338842
AOI-0001,2017-08-29,0.26594523
AOI-0001,2017-09-08,0.21071661
AOI-0001,2017-09-14,0.29495839
AOI-0001,2018-04-05,0.47283795
AOI-0001,2018-04-23,0.76534865
AOI-0001,2018-05-01,0.80169973
AOI-0001,2018-06-08,0.61618778
AOI-0001,2018-07-12,0.32500377
AOI-0001,2018-09-28,0.17831896
AOI-0001,2018-10-13,0.18131030
AOI-0001,2019-05-11,0.50224498
AOI-0001,2019-05-31,0.70889392
AOI-0001,2019-06-04,0.69995427
AOI-0001,2019-06-05,0.68625564
AOI-0001,2019-06-25,0.36497007
AOI-0001,2019-07-12,0.46172129
AOI-0001,2019-07-22,0.33938184
AOI-0001,2019-07-29,0.45297295
AOI-0001,2019-08-30,0.26502808
AOI-0001,2019-09-07,0.25340650
AOI-0001,2019-09-08,0.22866134
AOI-0001,2019-09-18,0.15013510
AOI-0001,2020-04-03,0.55147595
AOI-0001,2020-04-26,0.69376678
AOI-0001,2020-05-30,0.82017810
AOI-0001,2020-06-09,0.74967689
AOI-0001,2020-07-14,0.17945750
AOI-0001,2020-07-23,0.21961155
AOI-0001,2020-07-27,0.28168064
AOI-0001,2020-08-08,0.19500952
AOI-0001,2020-09-01,0.29928370
AOI-0001,2020-09-02,0.28540340
AOI-0001,2020-09-12,0.23982047
AOI-0001,2020-09-22,0.22091160
AOI-0001,2020-09-29,0.27036507
AOI-0001,2020-10-11,0.20318873
AOI-0001,2020-10-12,0.16122498
AOI-0001,2020-10-19,0.18668868
AOI-0001,2021-05-15,0.48622110
AOI-0001,2021-05-20,0.45655314
AOI-0001,2021-06-10,0.56601566
AOI-0001,2021-07-02,0.60711404
AOI-0001,2021-07-24,0.64755328
AOI-0001,2021-09-17,0.24886681
AOI-0001,2022-04-25,0.61703385
AOI-0001,2022-06-03,0.79794341
AOI-0001,2022-09-02,0.23290161
AOI-0001,2022-09-30,0.28565242
AOI-0001,2022-10-01,0.24181617
AOI-0001,2022-10-17,0.23305332
AOI-0001,2023-05-25,0.80440062
AOI-0001,2023-06-23,0.77357472
AOI-0001,2023-07-15,0.27522285
AOI-0001,2023-07-29,0.20403667
AOI-0001,2023-08-03,0.19531696
AOI-0001,2023-08-08,0.22554875
AOI-0001,2023-08-13,0.26220765
AOI-0001,2023-08-17,0.26821279
AOI-0001,2023-08-28,0.22727991
AOI-0001,2023-08-29,0.30694064
AOI-0001,2023-09-12,0.23218029
AOI-0001,2024-04-06,0.70359737
AOI-0001,2024-05-24,0.75485686
AOI-0001,2024-06-01,0.74097513
AOI-0001,2024-06-03,0.70318211
AOI-0001,2024-06-09,0.56327658
AOI-0001,2024-06-13,0.51373626
AOI-0001,2024-06-17,0.48345008
AOI-0001,2024-06-23,0.34395721
AOI-0001,2024-06-25,0.37150781
AOI-0001,2024-07-03,0.29881063
AOI-0001,2024-09-11,0.16304570
AOI-0001,2024-09-13,0.19808798
AOI-0001,2024-09-16,0.16624518
AOI-0001,2024-09-29,0.20869322
AOI-0001,2025-04-23,0.46647969
AOI-0001,2025-05-03,0.37037700
AOI-0001,2025-06-03,0.43276382
AOI-0001,2025-06-27,0.63665749
AOI-0001,2025-07-05,0.57521454
AOI-0001,2025-07-12,0.47624987
AOI-0001,2025-07-13,0.48328300
AOI-0001,2025-07-23,0.40448864
AOI-0001,2025-07-28,0.36632765
AOI-0001,2025-07-29,0.37654031
AOI-0001,2025-08-02,0.31753919
AOI-0001,2025-10-28,0.22865045
AOI-0002,2025-05-03,0.85098777
AOI-0002,2025-06-03,0.59247355
