anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21911568
AOI-0001,2010-10-25,0.17593687
AOI-0001,2011-06-13,0.65497179
AOI-0001,2011-09-18,0.26906066
AOI-0001,2011-09-26,0.26497634
AOI-0001,2011-09-30,0.38449404
AOI-0001,2012-05-24,0.72544996
AOI-0001,2012-07-09,0.25191197
AOI-0001,2012-07-11,0.35247535
AOI-0001,2012-08-10,0.21042250
AOI-0001,2012-08-12,0.29994062
AOI-0001,2012-10-15,0.35976477
AOI-0001,2013-05-01,0.81950799
AOI-0001,2013-07-12,0.32371641
AOI-0001,2013-09-30,0.55777942
AOI-0001,2014-04-18,0.25022612
AOI-0001,2014-05-25,0.66120962
AOI-0001,2014-06-26,0.77790450
AOI-0001,2014-07-15,0.77399358
AOI-0001,2014-07-28,0.63661100
AOI-0001,2014-08-09,0.44571638
AOI-0001,2014-08-13,0.40918084
AOI-0001,2014-10-03,0.20628056
AOI-0001,2014-10-16,0.34064849
AOI-0001,2015-04-13,0.46024531
AOI-0001,2015-08-11,0.22725103
AOI-0001,2015-08-12,0.21911734
AOI-0001,2015-08-27,0.20896214
AOI-0001,2015-09-20,0.19058657
AOI-0001,2015-09-28,0.20024005
AOI-0001,2016-06-27,0.29368341
AOI-0001,2016-07-04,0.30733192
AOI-0001,2016-07-20,0.30498195
AOI-0001,2016-07-27,0.36232426
AOI-0001,2016-08-29,0.30962128
AOI-0001,2016-08-30,0.28179603
AOI-0001,2016-09-15,0.31021559
AOI-0001,2016-09-29,0.61082313
AOI-0001,2017-05-12,0.75497325
AOI-0001,2017-06-29,0.50909442
AOI-0001,2017-07-12,0.44386394
AOI-0001,2017-08-09,0.30551584
AOI-0001,2017-08-29,0.27103782
AOI-0001,2017-09-08,0.20778433
AOI-0001,2017-09-14,0.29640885
AOI-0001,2018-04-05,0.46546671
AOI-0001,2018-04-23,0.76065002
AOI-0001,2018-05-01,0.80770359
AOI-0001,2018-06-08,0.61453266
AOI-0001,2018-07-12,0.34143208
AOI-0001,2018-09-28,0.16882233
AOI-0001,2018-10-13,0.18295709
AOI-0001,2019-05-11,0.50047099
AOI-0001,2019-05-31,0.71031563
AOI-0001,2019-06-04,0.70196379
AOI-0001,2019-06-05,0.68931281
AOI-0001,2019-06-25,0.35680766
AOI-0001,2019-07-12,0.47281243
AOI-0001,2019-07-22,0.33259873
AOI-0001,2019-07-29,0.46029518
AOI-0001,2019-08-30,0.26853347
AOI-0001,2019-09-07,0.26196560
AOI-0001,2019-09-08,0.22614317
AOI-0001,2019-09-18,0.14864034
AOI-0001,2020-04-03,0.53787953
AOI-0001,2020-04-26,0.70363879
AOI-0001,2020-05-30,0.82174866
AOI-0001,2020-06-09,0.75717267
AOI-0001,2020-07-14,0.17828621
AOI-0001,2020-07-23,0.21948613
AOI-0001,2020-07-27,0.28331074
AOI-0001,2020-08-08,0.19507533
AOI-0001,2020-09-01,0.30153877
AOI-0001,2020-09-02,0.28826615
AOI-0001,2020-09-12,0.23744726
AOI-0001,2020-09-22,0.22232550
AOI-0001,2020-09-29,0.26949947
AOI-0001,2020-10-11,0.20026433
AOI-0001,2020-10-12,0.15354226
AOI-0001,2020-10-19,0.18478450
AOI-0001,2021-05-15,0.49961606
AOI-0001,2021-05-20,0.46391095
AOI-0001,2021-06-10,0.57976055
AOI-0001,2021-07-02,0.61260539
AOI-0001,2021-07-24,0.64975785
AOI-0001,2021-09-17,0.24988549
AOI-0001,2022-04-25,0.61927952
AOI-0001,2022-06-03,0.80315334
AOI-0001,2022-09-02,0.23665051
AOI-0001,2022-09-30,0.28438391
AOI-0001,2022-10-01,0.24731666
AOI-0001,2022-10-17,0.23252923
AOI-0001,2023-05-25,0.79891388
AOI-0001,2023-06-23,0.78495072
AOI-0001,2023-07-15,0.27141762
AOI-0001,2023-07-29,0.20201529
AOI-0001,2023-08-03,0.19491140
AOI-0001,2023-08-08,0.23114279
AOI-0001,2023-08-13,0.27086615
AOI-0001,2023-08-17,0.27150316
AOI-0001,2023-08-28,0.22579245
AOI-0001,2023-08-29,0.30469494
AOI-0001,2023-09-12,0.22993834
AOI-0001,2024-04-06,0.71228794
AOI-0001,2024-05-24,0.75663609
AOI-0001,2024-06-01,0.74866924
AOI-0001,2024-06-03,0.71490411
AOI-0001,2024-06-09,0.57110919
AOI-0001,2024-06-13,0.51687734
AOI-0001,2024-06-17,0.48141667
AOI-0001,2024-06-23,0.33338332
AOI-0001,2024-06-25,0.37033171
AOI-0001,2024-07-03,0.30019717
AOI-0001,2024-09-11,0.16276225
AOI-0001,2024-09-13,0.19879570
AOI-0001,2024-09-16,0.16608305
AOI-0001,2024-09-29,0.20403008
AOI-0001,2025-04-23,0.47885664
AOI-0001,2025-05-03,0.36883988
AOI-0001,2025-06-03,0.41894255
AOI-0001,2025-06-27,0.64942655
AOI-0001,2025-07-05,0.57776515
AOI-0001,2025-07-12,0.47811446
AOI-0001,2025-07-13,0.48460183
AOI-0001,2025-07-23,0.40487139
AOI-0001,2025-07-28,0.36887038
AOI-0001,2025-07-29,0.37905940
AOI-0001,2025-08-02,0.31886402
AOI-0001,2025-10-28,0.24786610
AOI-0002,2025-05-03,0.85206846
AOI-0002,2025-06-03,0.59275783
AOI-0002,2025-06-26,0.41218590
AOI-0002,2025-07-29,0.25367177
AOI-0002,2025-08-02,0.16447998
AOI-0002,2025-08-13,0.24177372
AOI-0002,2025-08-19,0.15473020
AOI-0003,2025-04-01,0.54318424
AOI-0003,2025-04-18,0.83337574
AOI-0003,2025-04-19,0.85212939
AOI-0003,2025-05-06,0.83613995
AOI-0003,2025-06-04,0.76627211
AOI-0003,2025-06-13,0.56316806
AOI-0003,2025-07-07,0.19259170
AOI-0003,2025-07-13,0.16729463
AOI-0003,2025-07-15,0.16855861
AOI-0003,2025-08-04,0.17246607
AOI-0003,2025-08-07,0.17914569
AOI-0003,2025-08-14,0.18923738
AOI-0003,2025-08-22,0.16115350
AOI-0003,2025-08-23,0.20846801
AOI-0004,2025-04-23,0.65519597
AOI-0004,2025-05-04,0.62975293
AOI-0004,2025-05-24,0.66570665
AOI-0004,2025-05-25,0.68435652
AOI-0004,2025-06-30,0.61964799
AOI-0004,2025-07-12,0.50318587
AOI-0004,2025-07-23,0.47316311
AOI-0004,2025-08-02,0.42276363
AOI-0004,2025-09-14,0.38936234
AOI-0004,2025-09-23,0.36743086
AOI-0005,2025-05-01,0.65831664
AOI-0005,2025-05-03,0.65454010
AOI-0005,2025-05-14,0.58205763
AOI-0005,2025-06-11,0.62099771
AOI-0005,2025-07-21,0.41762015
AOI-0005,2025-08-17,0.32558972
AOI-0005,2025-09-01,0.24522009
AOI-0006,2025-04-01,0.20392413
AOI-0006,2025-05-09,0.33102206
AOI-0006,2025-05-25,0.54232720
