anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21813577
AOI-0001,2010-10-25,0.17534931
AOI-0001,2011-06-13,0.65044218
AOI-0001,2011-09-18,0.26954193
AOI-0001,2011-09-26,0.26595532
AOI-0001,2011-09-30,0.38403718
AOI-0001,2012-05-24,0.72544996
AOI-0001,2012-07-09,0.25191197
AOI-0001,2012-07-11,0.35247535
AOI-0001,2012-08-10,0.21042250
AOI-0001,2012-08-12,0.29994062
AOI-0001,2012-10-15,0.35976477
AOI-0001,2013-05-01,0.81950799
AOI-0001,2013-07-12,0.32371641
AOI-0001,2013-09-30,0.55777942
AOI-0001,2014-04-18,0.25022612
AOI-0001,2014-05-25,0.66120962
AOI-0001,2014-06-26,0.77790450
AOI-0001,2014-07-15,0.77399358
AOI-0001,2014-07-28,0.63661100
AOI-0001,2014-08-09,0.44571638
AOI-0001,2014-08-13,0.40918084
AOI-0001,2014-10-03,0.20628056
AOI-0001,2014-10-16,0.34064849
AOI-0001,2015-04-13,0.46024531
AOI-0001,2015-08-11,0.22851924
AOI-0001,2015-08-12,0.21960623
AOI-0001,2015-08-27,0.20863574
AOI-0001,2015-09-20,0.18956382
AOI-0001,2015-09-28,0.19972038
AOI-0001,2016-06-27,0.29397315
AOI-0001,2016-07-04,0.30792813
AOI-0001,2016-07-20,0.30498195
AOI-0001,2016-07-27,0.36232426
AOI-0001,2016-08-29,0.31236894
AOI-0001,2016-08-30,0.28372321
AOI-0001,2016-09-15,0.31021559
AOI-0001,2016-09-29,0.60339873
AOI-0001,2017-05-12,0.75551183
AOI-0001,2017-06-29,0.50974273
AOI-0001,2017-07-12,0.44348974
AOI-0001,2017-08-09,0.30389977
AOI-0001,2017-08-29,0.27021423
AOI-0001,2017-09-08,0.20952032
AOI-0001,2017-09-14,0.29771508
AOI-0001,2018-04-05,0.46688677
AOI-0001,2018-04-23,0.76181703
AOI-0001,2018-05-01,0.80795276
AOI-0001,2018-06-08,0.61549058
AOI-0001,2018-07-12,0.33979864
AOI-0001,2018-09-28,0.16882233
AOI-0001,2018-10-13,0.18328944
AOI-0001,2019-05-11,0.50047099
AOI-0001,2019-05-31,0.71031563
AOI-0001,2019-06-04,0.70196379
AOI-0001,2019-06-05,0.68833178
