anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-06-26,0.40807157
AOI-0001,2010-07-13,0.26322030
AOI-0001,2010-08-22,0.20361718
AOI-0001,2010-10-16,0.21922693
AOI-0001,2011-05-25,0.56455143
AOI-0001,2011-06-05,0.53089663
AOI-0001,2011-06-22,0.70642200
AOI-0001,2011-09-10,0.30410643
AOI-0001,2011-10-16,0.42804898
AOI-0001,2012-04-06,0.61173318
AOI-0001,2012-06-25,0.41707799
AOI-0001,2012-07-25,0.24779201
AOI-0001,2013-07-20,0.29991438
AOI-0001,2013-08-13,0.37021798
AOI-0001,2013-08-29,0.43017617
AOI-0001,2014-04-27,0.27323331
AOI-0001,2014-05-21,0.47734754
AOI-0001,2014-06-10,0.68533223
AOI-0001,2014-08-16,0.45798659
AOI-0001,2015-05-09,0.77001470
AOI-0001,2015-06-09,0.69214827
AOI-0001,2015-06-10,0.64454621
AOI-0001,2015-10-06,0.17696462
AOI-0001,2016-04-06,0.31040391
AOI-0001,2016-04-07,0.20635076
AOI-0001,2016-05-24,0.53952917
AOI-0001,2016-09-06,0.35489924
AOI-0001,2017-04-11,0.61011119
AOI-0001,2017-05-28,0.73531854
AOI-0001,2017-07-28,0.38609976
AOI-0001,2017-08-16,0.29580022
AOI-0001,2017-08-17,0.28690737
AOI-0001,2017-09-25,0.18147763
AOI-0001,2017-09-30,0.24429050
AOI-0001,2018-04-21,0.72028256
AOI-0001,2018-05-31,0.74321818
AOI-0001,2018-06-16,0.47287957
AOI-0001,2018-06-24,0.34754311
AOI-0001,2018-07-02,0.24811598
AOI-0001,2018-08-19,0.35969465
AOI-0001,2018-10-30,0.12927262
AOI-0001,2019-04-06,0.13109547
AOI-0001,2019-04-21,0.18267849
AOI-0001,2019-06-19,0.50641677
AOI-0001,2019-06-30,0.36564288
AOI-0001,2019-07-05,0.36658682
AOI-0001,2019-07-06,0.41378698
AOI-0001,2019-08-14,0.36868186
AOI-0001,2019-09-28,0.15227725
AOI-0001,2020-06-05,0.81290296
AOI-0001,2020-07-15,0.24044070
AOI-0001,2020-07-19,0.18613253
AOI-0001,2020-07-31,0.20084358
AOI-0001,2020-08-16,0.28073719
AOI-0001,2020-08-28,0.35014733
AOI-0001,2020-10-27,0.21315035
AOI-0001,2021-05-25,0.52961051
AOI-0001,2021-07-10,0.66803870
AOI-0001,2021-08-03,0.50696013
AOI-0001,2021-08-13,0.37551892
AOI-0001,2021-08-28,0.31456182
AOI-0001,2021-09-02,0.28934604
AOI-0001,2021-09-14,0.26056231
AOI-0001,2021-09-27,0.19370983
AOI-0001,2022-04-07,0.48609823
AOI-0001,2022-06-10,0.69549237
AOI-0001,2022-06-30,0.47490310
AOI-0001,2022-07-24,0.40743631
AOI-0001,2022-08-14,0.30215042
AOI-0001,2022-08-23,0.23948224
AOI-0001,2022-09-17,0.20066660
AOI-0001,2022-10-07,0.22671304
AOI-0001,2023-05-15,0.75997343
AOI-0001,2023-06-10,0.78259688
AOI-0001,2023-07-12,0.31705074
AOI-0001,2023-09-02,0.23336813
AOI-0001,2023-09-07,0.23452247
AOI-0001,2023-09-27,0.22419833
AOI-0001,2023-09-29,0.22959332
AOI-0001,2023-10-21,0.12717991
AOI-0001,2024-04-09,0.63595865
AOI-0001,2024-07-11,0.30722137
AOI-0001,2024-08-12,0.20633987
AOI-0001,2024-08-17,0.17259074
AOI-0001,2024-09-04,0.19086697
AOI-0001,2024-10-06,0.15465521
AOI-0001,2025-04-16,0.28660769
AOI-0001,2025-05-25,0.60340941
AOI-0001,2025-07-10,0.53700480
AOI-0001,2025-08-19,0.22276822
AOI-0001,2025-08-30,0.23685387
AOI-0001,2025-09-11,0.19467041
AOI-0001,2025-10-17,0.23814648
AOI-0002,2025-04-14,0.71159951
AOI-0002,2025-05-01,0.81871069
AOI-0002,2025-06-08,0.48764610
AOI-0002,2025-07-12,0.30596469
AOI-0002,2025-08-29,0.16891122
AOI-0002,2025-09-07,0.20777584
AOI-0002,2025-10-28,0.33801342
AOI-0003,2025-04-07,0.82541979
AOI-0003,2025-05-04,0.80628649
AOI-0003,2025-05-25,0.77930347
AOI-0003,2025-06-10,0.60433044
AOI-0003,2025-07-05,0.19600952
AOI-0003,2025-07-12,0.25551333
AOI-0003,2025-07-21,0.22215805
AOI-0003,2025-07-23,0.18406445
AOI-0003,2025-07-28,0.19558610
AOI-0003,2025-08-09,0.17172582
AOI-0003,2025-08-12,0.17380423
AOI-0004,2025-04-16,0.51579819
AOI-0004,2025-06-26,0.59991327
AOI-0004,2025-06-27,0.61731830
AOI-0004,2025-08-13,0.40893581
AOI-0004,2025-09-01,0.32926554
AOI-0004,2025-09-07,0.33178722
AOI-0004,2025-10-17,0.37016194
AOI-0005,2025-04-16,0.52708286
AOI-0005,2025-05-04,0.59123158
AOI-0005,2025-05-25,0.70169749
AOI-0005,2025-06-08,0.58768414
AOI-0005,2025-06-26,0.54831626
AOI-0005,2025-09-16,0.25593303
AOI-0005,2025-09-23,0.27236227
AOI-0005,2025-10-17,0.36974954
AOI-0006,2025-04-17,0.22978377
AOI-0006,2025-04-23,0.31857280
AOI-0006,2025-06-13,0.66811630
AOI-0006,2025-06-28,0.69839073
AOI-0006,2025-07-10,0.56355219
AOI-0006,2025-07-23,0.44633369
AOI-0006,2025-08-06,0.48820605
AOI-0006,2025-10-17,0.21119378
AOI-0007,2025-04-17,0.29044579
AOI-0007,2025-04-28,0.36808318
AOI-0007,2025-05-09,0.72266365
AOI-0007,2025-05-25,0.76944039
AOI-0007,2025-06-04,0.72174076
AOI-0007,2025-06-08,0.62985969
AOI-0007,2025-06-13,0.50094393
AOI-0007,2025-06-27,0.23193113
AOI-0007,2025-07-07,0.19141067
AOI-0007,2025-07-22,0.18192142
AOI-0007,2025-10-16,0.33391898
AOI-0008,2025-05-01,0.83069004
AOI-0008,2025-06-10,0.68504962
AOI-0008,2025-07-30,0.15021920
AOI-0008,2025-08-14,0.16402583
AOI-0008,2025-08-16,0.14792544
AOI-0008,2025-08-19,0.14780245
AOI-0008,2025-08-22,0.14853013
AOI-0008,2025-09-23,0.17222844
AOI-0008,2025-10-08,0.17192024
AOI-0008,2025-10-18,0.16293082
AOI-0009,2025-04-29,0.82641270
AOI-0009,2025-05-27,0.76154257
AOI-0009,2025-06-04,0.57612134
