anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21717084
AOI-0001,2010-10-25,0.17283168
AOI-0001,2011-06-13,0.64981041
AOI-0001,2011-09-18,0.27355362
AOI-0001,2011-09-26,0.26832788
AOI-0001,2011-09-30,0.38057401
AOI-0001,2012-05-24,0.71968517
AOI-0001,2012-07-09,0.26126584
AOI-0001,2012-07-11,0.34592878
AOI-0001,2012-08-10,0.20771392
AOI-0001,2012-08-12,0.28962007
AOI-0001,2012-10-15,0.35136750
AOI-0001,2013-05-01,0.81592743
AOI-0001,2013-07-12,0.32015125
AOI-0001,2013-09-30,0.53932933
AOI-0001,2014-04-18,0.24366350
AOI-0001,2014-05-25,0.65394593
AOI-0001,2014-06-26,0.77484322
AOI-0001,2014-07-15,0.77019797
AOI-0001,2014-07-28,0.62716064
AOI-0001,2014-08-09,0.45708911
AOI-0001,2014-08-13,0.41302393
AOI-0001,2014-10-03,0.20105971
AOI-0001,2014-10-16,0.33655963
AOI-0001,2015-04-13,0.45637193
AOI-0001,2015-08-11,0.22338079
AOI-0001,2015-08-12,0.21598961
AOI-0001,2015-08-27,0.20328591
AOI-0001,2015-09-20,0.18640680
AOI-0001,2015-09-28,0.19291987
AOI-0001,2016-06-27,0.30197339
AOI-0001,2016-07-04,0.30960500
AOI-0001,2016-07-20,0.30324020
AOI-0001,2016-07-27,0.35180356
AOI-0001,2016-08-29,0.30785190
AOI-0001,2016-08-30,0.28514880
AOI-0001,2016-09-15,0.32733321
AOI-0001,2016-09-29,0.59351932
AOI-0001,2017-05-12,0.74917056
AOI-0001,2017-06-29,0.52090641
AOI-0001,2017-07-12,0.44169134
AOI-0001,2017-08-09,0.30499313
AOI-0001,2017-08-29,0.26667395
AOI-0001,2017-09-08,0.20900720
AOI-0001,2017-09-14,0.29359090
AOI-0001,2018-04-05,0.47155013
AOI-0001,2018-04-23,0.76426012
AOI-0001,2018-05-01,0.80131160
AOI-0001,2018-06-08,0.61524536
AOI-0001,2018-07-12,0.32630845
AOI-0001,2018-09-28,0.17831896
AOI-0001,2018-10-13,0.18093397
AOI-0001,2019-05-11,0.50224498
AOI-0001,2019-05-31,0.70889392
AOI-0001,2019-06-04,0.69995427
AOI-0001,2019-06-05,0.68719053
AOI-0001,2019-06-25,0.36497007
AOI-0001,2019-07-12,0.46172129
AOI-0001,2019-07-22,0.34090179
AOI-0001,2019-07-29,0.45297295
AOI-0001,2019-08-30,0.26502808
AOI-0001,2019-09-07,0.25340650
AOI-0001,2019-09-08,0.22688630
AOI-0001,2019-09-18,0.15013510
AOI-0001,2020-04-03,0.54714924
AOI-0001,2020-04-26,0.69269072
AOI-0001,2020-05-30,0.82183399
AOI-0001,2020-06-09,0.75038325
AOI-0001,2020-07-14,0.17887985
AOI-0001,2020-07-23,0.21808842
AOI-0001,2020-07-27,0.28078294
AOI-0001,2020-08-08,0.19452423
AOI-0001,2020-09-01,0.30058979
AOI-0001,2020-09-02,0.28679152
AOI-0001,2020-09-12,0.24020127
AOI-0001,2020-09-22,0.22066717
AOI-0001,2020-09-29,0.26992679
AOI-0001,2020-10-11,0.20207517
AOI-0001,2020-10-12,0.16037967
AOI-0001,2020-10-19,0.18600605
AOI-0001,2021-05-15,0.49053992
AOI-0001,2021-05-20,0.45983282
AOI-0001,2021-06-10,0.56412415
AOI-0001,2021-07-02,0.61047589
AOI-0001,2021-07-24,0.64707630
AOI-0001,2021-09-17,0.24724817
AOI-0001,2022-04-25,0.61506443
AOI-0001,2022-06-03,0.79806998
