truth,doy,canon,src,cur_pred,idw_pred
0.8261870272789141,114,False,landsat,0.7006506268078905,0.7170251043330254
0.8154570151097014,138,False,landsat,0.6913592100814845,0.6741075411153359
0.8427347485303727,145,True,modis,0.6921722103904138,0.6759188660581745
0.1589617400262272,242,False,landsat,0.18070552101733722,0.199597633588867
0.1789340010985546,108,False,landsat,0.20161482820603052,0.22616423264879298
0.5094951991641379,156,False,landsat,0.559103590120196,0.5569632470199124
0.7496252552995117,196,False,landsat,0.6731011483036182,0.6618066000510398
0.3537305457026612,229,False,landsat,0.4361555990832438,0.43581593810149877
0.3406709223244566,245,False,landsat,0.3571146762410018,0.3641350703563272
0.7731293150404653,127,False,landsat,0.6312539790947357,0.6382375061216459
0.7212150228608754,129,True,modis,0.669928418435971,0.6527982767443391
0.4171321032005226,177,True,modis,0.417211371376067,0.40927690732059235
0.8277768778576094,113,True,modis,0.774241783895813,0.7522249631416678
0.8207372251013105,122,False,landsat,0.720070154291166,0.7045726471486456
0.2596467734927721,201,False,landsat,0.28036460200163754,0.25838835278094396
0.7293943827563685,161,True,modis,0.6326239531926611,0.6330966006180425
0.72905614382807,205,False,landsat,0.6716118403237448,0.6564823875235093
0.6348345965917321,212,False,landsat,0.5826232011846773,0.5740795031452968
0.2567289353363814,273,True,modis,0.3102690435480727,0.27471911072593613
0.6978706727629003,161,True,modis,0.6769327153279164,0.6792807256890783
0.1704357971399509,215,False,landsat,0.24448161183578299,0.22694736755060657
0.23493187459177,257,True,modis,0.23414046928607357,0.20593297528771431
0.2219707571801566,273,True,modis,0.22024350452911085,0.20115987782978256
0.6950718158066623,145,True,modis,0.5055580390743383,0.4632895521638454
0.474403473696065,146,False,landsat,0.385727163657453,0.4412590391951622
0.3567804049640759,193,True,modis,0.3612767981208799,0.33824754801551793
0.284425795007836,194,False,landsat,0.31381798947962636,0.32763970153046773
0.7626847984275666,126,False,s2,0.662128933973573,0.6858717405218226
0.8080149235603722,148,False,landsat,0.7131688145488647,0.714752103782924
0.4337932453412805,196,False,landsat,0.44280244386913353,0.4486417104013142
0.3103183127989997,228,False,landsat,0.2895873720034436,0.29133533495145963
0.1949134407839924,268,False,landsat,0.21730169371085167,0.23367772163067
0.2742384062704115,273,True,modis,0.26937632096947306,0.26662606112637494
0.1823272731248774,284,False,landsat,0.253418296099058,0.25515875484575434
0.8536706710387919,131,False,s2,0.7824302272459338,0.8124382679284688
0.2473473112193128,175,False,landsat,0.34120473618660907,0.34527476691015657
0.1743837108484365,199,False,landsat,0.2869939640601196,0.2689303185926826
0.1865369959456821,239,False,landsat,0.2921977245236636,0.2910222706685713
0.174560852717402,264,False,landsat,0.22776431867888466,0.21378053161919708
0.1910494373430321,281,False,s2,0.17640653522934627,0.18940466247789361
0.1604955837071514,303,False,landsat,0.1530582999645138,0.14384050469329734
0.6218768288816312,136,False,s2,0.5716462604986075,0.595431427633324
0.3355076355834703,181,False,s2,0.31786348481030596,0.34155871379235103
0.3352561803782687,186,False,s2,0.34668772069610265,0.37366165543932256
0.4037910393561491,201,False,s2,0.40136811942123146,0.4253226030470713
0.2571846635752309,211,False,s2,0.49058189775540245,0.5010064957231349
0.2404246729618012,241,True,s2,0.23782365181836385,0.2710951683973857
0.1964011785682675,271,False,s2,0.1627209663632395,0.20420423326125106
0.2754452619293974,299,False,landsat,0.29711843615857253,0.2938609759606367
0.5436107969583641,101,False,s2,0.5330990913432399,0.5663973681676211
0.7116737426518616,113,True,modis,0.6364115176416603,0.6601862685439541
0.8362273230924363,158,False,landsat,0.7410280232864023,0.747253104654506
0.1857813096343201,206,False,s2,0.1880665643691735,0.2345040255228553
0.229620970641,222,False,landsat,0.2556162112027007,0.25950012008405265
0.2332168531928978,226,False,s2,0.24194513107087268,0.28739840595926114
0.3537251469627695,241,True,modis,0.3493315637100663,0.32642664742022875
0.4166564089104664,165,False,s2,0.43278822889452345,0.4676371466179831
0.6500938928804704,177,True,modis,0.5208842878119307,0.5405504762988012
0.675536777534287,195,False,s2,0.6216049856697587,0.6428796118678167
0.6774553530560073,200,False,s2,0.6201593912003392,0.6302722268828483
0.6217606554258613,210,False,s2,0.5569321199511863,0.5533155923524252
0.61836663069141,230,False,s2,0.3565846250296782,0.3746673893688546
0.2839915741345526,273,True,modis,0.2672634660798312,0.2555353313986948
0.2506552741139493,275,False,s2,0.17940472312546213,0.21982619552474775
0.7975576420640106,145,True,modis,0.7567863239085599,0.7627925508133658
0.7552931716868074,146,False,landsat,0.7741621943560087,0.7684971569094963
0.7061448999827347,169,False,landsat,0.6293346910317934,0.6223455807994067
0.6966270673333632,170,False,s2,0.5944559632430477,0.6070539875869506
0.3349322697568063,190,False,s2,0.37189327083944845,0.4046712022772861
0.3412292856149462,218,False,landsat,0.32261562108681857,0.3234546291101153
0.1937142172479962,275,False,s2,0.21272092904520243,0.24029836611647068
0.1911112512463695,295,False,s2,0.24801890360442888,0.2660062614069786
0.5394044000870365,117,False,landsat,0.5833969311866778,0.6052081490485134
0.803332168517309,161,True,modis,0.786525369365573,0.8212618312006321
0.6664617174426686,175,False,s2,0.7041858570136588,0.7021760741606972
0.2036377185384461,195,False,s2,0.28391111144774883,0.3261280330158984
0.173264997682864,205,False,s2,0.2704737303471705,0.28954418349417654
0.2374690783602436,213,False,landsat,0.25190296811297086,0.2615409434063506
0.2138120933365595,245,False,s2,0.2318420855089059,0.26078717309399935
0.2763385567827841,262,False,landsat,0.23402741349050468,0.2650107813214523
0.7033901570800051,100,False,s2,0.6321838621137976,0.660399888094798
0.8691609405617244,129,True,modis,0.7629533507758173,0.7602165503999643
0.2349493495161713,224,False,landsat,0.2195392843816695,0.2451045854494699
0.1567391352581243,225,True,s2,0.20945358873058126,0.2563507540654029
0.1504921712675575,235,False,s2,0.1720401169909869,0.19239334828232332
0.198125203979439,272,False,landsat,0.1649954582774372,0.2110470126048473
0.3652618876551275,97,True,modis,0.4456953730986737,0.4091703083520989
0.331291942699164,107,False,landsat,0.33733495327718604,0.33444601625558634
