anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21388913
AOI-0001,2010-10-25,0.17101149
AOI-0001,2011-06-13,0.63434949
AOI-0001,2011-09-18,0.27489625
AOI-0001,2011-09-26,0.27149928
AOI-0001,2011-09-30,0.37927326
AOI-0001,2012-05-24,0.71968517
AOI-0001,2012-07-09,0.26126584
AOI-0001,2012-07-11,0.34592878
AOI-0001,2012-08-10,0.20771392
AOI-0001,2012-08-12,0.28962007
AOI-0001,2012-10-15,0.35136750
AOI-0001,2013-05-01,0.81592743
AOI-0001,2013-07-12,0.32015125
AOI-0001,2013-09-30,0.53932933
AOI-0001,2014-04-18,0.24366350
AOI-0001,2014-05-25,0.65394593
AOI-0001,2014-06-26,0.77484322
AOI-0001,2014-07-15,0.77019797
AOI-0001,2014-07-28,0.62716064
AOI-0001,2014-08-09,0.45708911
AOI-0001,2014-08-13,0.41302393
AOI-0001,2014-10-03,0.20105971
AOI-0001,2014-10-16,0.33655963
AOI-0001,2015-04-13,0.45637193
AOI-0001,2015-08-11,0.22811399
AOI-0001,2015-08-12,0.21793868
AOI-0001,2015-08-27,0.20257540
AOI-0001,2015-09-20,0.18314521
AOI-0001,2015-09-28,0.19165802
AOI-0001,2016-06-27,0.30235674
AOI-0001,2016-07-04,0.31151878
AOI-0001,2016-07-20,0.30324020
AOI-0001,2016-07-27,0.35180356
AOI-0001,2016-08-29,0.31760336
AOI-0001,2016-08-30,0.29163882
AOI-0001,2016-09-15,0.32733321
AOI-0001,2016-09-29,0.56885053
AOI-0001,2017-05-12,0.75149710
AOI-0001,2017-06-29,0.52227677
AOI-0001,2017-07-12,0.44054696
AOI-0001,2017-08-09,0.29937665
AOI-0001,2017-08-29,0.26412343
AOI-0001,2017-09-08,0.21499013
AOI-0001,2017-09-14,0.29837713
AOI-0001,2018-04-05,0.47605750
AOI-0001,2018-04-23,0.76806999
AOI-0001,2018-05-01,0.80267005
AOI-0001,2018-06-08,0.61854383
AOI-0001,2018-07-12,0.32174210
AOI-0001,2018-09-28,0.17831896
AOI-0001,2018-10-13,0.18225113
AOI-0001,2019-05-11,0.50224498
AOI-0001,2019-05-31,0.70889392
AOI-0001,2019-06-04,0.69995427
AOI-0001,2019-06-05,0.68391841
AOI-0001,2019-06-25,0.36497007
AOI-0001,2019-07-12,0.46172129
AOI-0001,2019-07-22,0.33558198
AOI-0001,2019-07-29,0.45297295
AOI-0001,2019-08-30,0.26502808
AOI-0001,2019-09-07,0.25340650
AOI-0001,2019-09-08,0.23309895
AOI-0001,2019-09-18,0.15013510
AOI-0001,2020-04-03,0.56229270
AOI-0001,2020-04-26,0.69645693
AOI-0001,2020-05-30,0.81603838
AOI-0001,2020-06-09,0.74791100
AOI-0001,2020-07-14,0.18090163
AOI-0001,2020-07-23,0.22341938
AOI-0001,2020-07-27,0.28392488
AOI-0001,2020-08-08,0.19622276
AOI-0001,2020-09-01,0.29601848
AOI-0001,2020-09-02,0.28193309
AOI-0001,2020-09-12,0.23886845
AOI-0001,2020-09-22,0.22152270
AOI-0001,2020-09-29,0.27146078
AOI-0001,2020-10-11,0.20597265
AOI-0001,2020-10-12,0.16333825
AOI-0001,2020-10-19,0.18839525
AOI-0001,2021-05-15,0.47542405
AOI-0001,2021-05-20,0.44835394
AOI-0001,2021-06-10,0.57074444
AOI-0001,2021-07-02,0.59870941
AOI-0001,2021-07-24,0.64874572
AOI-0001,2021-09-17,0.25291341
AOI-0001,2022-04-25,0.62195739
AOI-0001,2022-06-03,0.79762696
AOI-0001,2022-09-02,0.23516827
AOI-0001,2022-09-30,0.28693337
AOI-0001,2022-10-01,0.24508018
AOI-0001,2022-10-17,0.23555758
AOI-0001,2023-05-25,0.80104343
AOI-0001,2023-06-23,0.76979090
AOI-0001,2023-07-15,0.27522285
AOI-0001,2023-07-29,0.21213062
AOI-0001,2023-08-03,0.19531696
AOI-0001,2023-08-08,0.22748774
AOI-0001,2023-08-13,0.26021022
AOI-0001,2023-08-17,0.26872124
AOI-0001,2023-08-28,0.22710941
AOI-0001,2023-08-29,0.30779712
AOI-0001,2023-09-12,0.23213585
AOI-0001,2024-04-06,0.70123532
AOI-0001,2024-05-24,0.75226335
AOI-0001,2024-06-01,0.73763553
AOI-0001,2024-06-03,0.69715801
AOI-0001,2024-06-09,0.55662978
AOI-0001,2024-06-13,0.50500725
AOI-0001,2024-06-17,0.47569710
AOI-0001,2024-06-23,0.33833036
AOI-0001,2024-06-25,0.36629904
AOI-0001,2024-07-03,0.29354706
AOI-0001,2024-09-11,0.16334806
AOI-0001,2024-09-13,0.19748774
AOI-0001,2024-09-16,0.16767782
AOI-0001,2024-09-29,0.20997980
AOI-0001,2025-04-23,0.46325355
AOI-0001,2025-05-03,0.36848519
AOI-0001,2025-06-03,0.43388796
AOI-0001,2025-06-27,0.63132801
AOI-0001,2025-07-05,0.57124364
AOI-0001,2025-07-12,0.47376590
AOI-0001,2025-07-13,0.48120975
AOI-0001,2025-07-23,0.40271806
AOI-0001,2025-07-28,0.36425082
AOI-0001,2025-07-29,0.37091655
AOI-0001,2025-08-02,0.31409163
AOI-0001,2025-10-28,0.23514842
AOI-0002,2025-05-03,0.85007143
AOI-0002,2025-06-03,0.59371842
AOI-0002,2025-06-26,0.40908124
AOI-0002,2025-07-29,0.25303333
AOI-0002,2025-08-02,0.16983386
AOI-0002,2025-08-13,0.24936883
AOI-0002,2025-08-19,0.15939077
AOI-0003,2025-04-01,0.55517465
AOI-0003,2025-04-18,0.82159110
AOI-0003,2025-04-19,0.83791040
AOI-0003,2025-05-06,0.83158668
AOI-0003,2025-06-04,0.76192627
AOI-0003,2025-06-13,0.55872277
AOI-0003,2025-07-07,0.19415318
AOI-0003,2025-07-13,0.17313185
AOI-0003,2025-07-15,0.17171397
AOI-0003,2025-08-04,0.16705895
AOI-0003,2025-08-07,0.18203392
AOI-0003,2025-08-14,0.19587643
AOI-0003,2025-08-22,0.16428665
AOI-0003,2025-08-23,0.20963315
AOI-0004,2025-04-23,0.65948211
AOI-0004,2025-05-04,0.63818681
AOI-0004,2025-05-24,0.65833984
AOI-0004,2025-05-25,0.68752563
AOI-0004,2025-06-30,0.62004063
AOI-0004,2025-07-12,0.50594562
