anon_polygon_id,date,primary_ndvi_pred
AOI-0001,2010-08-29,0.21528193
AOI-0001,2010-10-25,0.17079278
AOI-0001,2011-06-13,0.64286842
AOI-0001,2011-09-18,0.27613488
AOI-0001,2011-09-26,0.27087334
AOI-0001,2011-09-30,0.37828496
AOI-0001,2012-05-24,0.71680278
AOI-0001,2012-07-09,0.26594277
AOI-0001,2012-07-11,0.34265550
AOI-0001,2012-08-10,0.20635963
AOI-0001,2012-08-12,0.28445979
AOI-0001,2012-10-15,0.34716886
AOI-0001,2013-05-01,0.81413714
AOI-0001,2013-07-12,0.31836867
AOI-0001,2013-09-30,0.53010429
AOI-0001,2014-04-18,0.24038219
AOI-0001,2014-05-25,0.65031409
AOI-0001,2014-06-26,0.77331258
AOI-0001,2014-07-15,0.76830016
AOI-0001,2014-07-28,0.62243546
AOI-0001,2014-08-09,0.46277548
AOI-0001,2014-08-13,0.41494548
AOI-0001,2014-10-03,0.19844928
AOI-0001,2014-10-16,0.33451521
AOI-0001,2015-04-13,0.45443524
AOI-0001,2015-08-11,0.22284008
AOI-0001,2015-08-12,0.21501661
AOI-0001,2015-08-27,0.20030649
AOI-0001,2015-09-20,0.18343047
AOI-0001,2015-09-28,0.18897883
AOI-0001,2016-06-27,0.30613780
AOI-0001,2016-07-04,0.31126363
AOI-0001,2016-07-20,0.30236932
AOI-0001,2016-07-27,0.34654322
AOI-0001,2016-08-29,0.30977258
AOI-0001,2016-08-30,0.28864303
AOI-0001,2016-09-15,0.33589201
AOI-0001,2016-09-29,0.57800727
AOI-0001,2017-05-12,0.74699702
AOI-0001,2017-06-29,0.52707555
AOI-0001,2017-07-12,0.44030170
AOI-0001,2017-08-09,0.30313275
AOI-0001,2017-08-29,0.26381073
AOI-0001,2017-09-08,0.21131475
AOI-0001,2017-09-14,0.29358005
AOI-0001,2018-04-05,0.47581353
AOI-0001,2018-04-23,0.76711446
AOI-0001,2018-05-01,0.79857321
AOI-0001,2018-06-08,0.61653638
AOI-0001,2018-07-12,0.31760634
AOI-0001,2018-09-28,0.18306727
AOI-0001,2018-10-13,0.18032073
AOI-0001,2019-05-11,0.50313197
AOI-0001,2019-05-31,0.70818306
AOI-0001,2019-06-04,0.69894951
AOI-0001,2019-06-05,0.68521757
AOI-0001,2019-06-25,0.36905127
AOI-0001,2019-07-12,0.45617571
AOI-0001,2019-07-22,0.34344313
AOI-0001,2019-07-29,0.44931184
AOI-0001,2019-08-30,0.26327538
AOI-0001,2019-09-07,0.24912695
AOI-0001,2019-09-08,0.22902483
AOI-0001,2019-09-18,0.15088249
AOI-0001,2020-04-03,0.55601004
AOI-0001,2020-04-26,0.68841174
AOI-0001,2020-05-30,0.82021984
AOI-0001,2020-06-09,0.74635598
AOI-0001,2020-07-14,0.17974786
AOI-0001,2020-07-23,0.21892789
AOI-0001,2020-07-27,0.28044422
AOI-0001,2020-08-08,0.19473996
AOI-0001,2020-09-01,0.29881952
AOI-0001,2020-09-02,0.28468211
AOI-0001,2020-09-12,0.24116754
AOI-0001,2020-09-22,0.22010046
AOI-0001,2020-09-29,0.27057408
AOI-0001,2020-10-11,0.20407447
AOI-0001,2020-10-12,0.16456937
AOI-0001,2020-10-19,0.18728618
AOI-0001,2021-05-15,0.48178168
AOI-0001,2021-05-20,0.45455841
AOI-0001,2021-06-10,0.55836743
AOI-0001,2021-07-02,0.60607244
AOI-0001,2021-07-24,0.64624165
AOI-0001,2021-09-17,0.24757682
AOI-0001,2022-04-25,0.61497212
AOI-0001,2022-06-03,0.79545698
AOI-0001,2022-09-02,0.23062443
AOI-0001,2022-09-30,0.28602227
AOI-0001,2022-10-01,0.23848711
AOI-0001,2022-10-17,0.23281971
AOI-0001,2023-05-25,0.80774119
AOI-0001,2023-06-23,0.76875069
AOI-0001,2023-07-15,0.27712546
AOI-0001,2023-07-29,0.20344179
AOI-0001,2023-08-03,0.19551974
AOI-0001,2023-08-08,0.22243316
AOI-0001,2023-08-13,0.25836331
AOI-0001,2023-08-17,0.26650390
AOI-0001,2023-08-28,0.22804083
AOI-0001,2023-08-29,0.30787151
AOI-0001,2023-09-12,0.23328559
AOI-0001,2024-04-06,0.69980868
AOI-0001,2024-05-24,0.75449402
AOI-0001,2024-06-01,0.73786510
AOI-0001,2024-06-03,0.69862715
AOI-0001,2024-06-09,0.56074587
AOI-0001,2024-06-13,0.51390771
AOI-0001,2024-06-17,0.48596157
AOI-0001,2024-06-23,0.35023013
AOI-0001,2024-06-25,0.37310219
AOI-0001,2024-07-03,0.29916227
AOI-0001,2024-09-11,0.16312519
AOI-0001,2024-09-13,0.19785925
AOI-0001,2024-09-16,0.16604418
AOI-0001,2024-09-29,0.21072238
AOI-0001,2025-04-23,0.46105695
AOI-0001,2025-05-03,0.37149899
AOI-0001,2025-06-03,0.43930428
AOI-0001,2025-06-27,0.63145448
AOI-0001,2025-07-05,0.57474388
AOI-0001,2025-07-12,0.47582383
AOI-0001,2025-07-13,0.48304355
AOI-0001,2025-07-23,0.40464784
AOI-0001,2025-07-28,0.36549025
AOI-0001,2025-07-29,0.37640845
AOI-0001,2025-08-02,0.31756570
AOI-0001,2025-10-28,0.21798016
AOI-0002,2025-05-03,0.85063845
AOI-0002,2025-06-03,0.59209094
AOI-0002,2025-06-26,0.40713171
AOI-0002,2025-07-29,0.25214200
AOI-0002,2025-08-02,0.17191975
AOI-0002,2025-08-13,0.25266258
AOI-0002,2025-08-19,0.16008369
AOI-0003,2025-04-01,0.55874781
AOI-0003,2025-04-18,0.82020661
AOI-0003,2025-04-19,0.83662951
AOI-0003,2025-05-06,0.82709283
AOI-0003,2025-06-04,0.76051930
AOI-0003,2025-06-13,0.57261850
AOI-0003,2025-07-07,0.19307079
AOI-0003,2025-07-13,0.17475771
AOI-0003,2025-07-15,0.17278763
AOI-0003,2025-08-04,0.17058215
AOI-0003,2025-08-07,0.18410671
AOI-0003,2025-08-14,0.19440294
AOI-0003,2025-08-22,0.16387359
AOI-0003,2025-08-23,0.20770525
AOI-0004,2025-04-23,0.65553559
AOI-0004,2025-05-04,0.63446640
AOI-0004,2025-05-24,0.65710986
AOI-0004,2025-05-25,0.69259167
AOI-0004,2025-06-30,0.61708938
AOI-0004,2025-07-12,0.50633451
AOI-0004,2025-07-23,0.46708989
AOI-0004,2025-08-02,0.41993841
AOI-0004,2025-09-14,0.38391505
AOI-0004,2025-09-23,0.35831618
AOI-0005,2025-05-01,0.64262299
AOI-0005,2025-05-03,0.65408070
AOI-0005,2025-05-14,0.58482811
AOI-0005,2025-06-11,0.61661832
AOI-0005,2025-07-21,0.41494472
AOI-0005,2025-08-17,0.32776817
AOI-0005,2025-09-01,0.25419815
AOI-0006,2025-04-01,0.20232296
AOI-0006,2025-05-09,0.37269640
AOI-0006,2025-05-25,0.56473241
AOI-0006,2025-07-28,0.40858839
AOI-0006,2025-08-09,0.35495843
AOI-0006,2025-08-22,0.32366466
AOI-0006,2025-08-30,0.26186678
AOI-0006,2025-09-07,0.22741517
AOI-0006,2025-10-28,0.23404375
AOI-0007,2025-04-01,0.26324374
AOI-0007,2025-04-18,0.28311964
AOI-0007,2025-04-29,0.41038116
AOI-0007,2025-05-01,0.42784490
AOI-0007,2025-06-26,0.32472337
AOI-0007,2025-07-28,0.15737255
AOI-0007,2025-08-13,0.23846184
AOI-0007,2025-08-14,0.15461261
AOI-0007,2025-08-16,0.15461994
AOI-0007,2025-09-11,0.15413820
AOI-0007,2025-09-26,0.17852850
AOI-0008,2025-04-17,0.81959137
AOI-0008,2025-04-24,0.83404074
AOI-0008,2025-05-19,0.86873280
AOI-0008,2025-07-08,0.20578125
AOI-0008,2025-07-15,0.18243531
AOI-0008,2025-07-17,0.18072335
AOI-0008,2025-08-13,0.24594776
AOI-0008,2025-09-01,0.14531964
AOI-0008,2025-09-30,0.25811519
AOI-0008,2025-10-16,0.23976952
AOI-0009,2025-04-01,0.52094446
AOI-0009,2025-04-23,0.81568483
AOI-0009,2025-05-04,0.85106842
AOI-0009,2025-06-30,0.19805151
AOI-0009,2025-07-05,0.19429336
AOI-0009,2025-07-10,0.16360312
AOI-0009,2025-07-25,0.16480412
AOI-0009,2025-08-12,0.16382724
AOI-0009,2025-08-17,0.17303040
AOI-0009,2025-08-22,0.16581374
AOI-0009,2025-08-24,0.15033066
AOI-0009,2025-09-14,0.24127756
AOI-0009,2025-09-16,0.16975794
AOI-0009,2025-09-25,0.16583179
AOI-0009,2025-10-03,0.16648242
AOI-0010,2010-06-19,0.37244891
AOI-0010,2010-08-06,0.23146466
AOI-0010,2010-08-22,0.21102479
AOI-0010,2011-06-14,0.51576707
AOI-0010,2011-07-12,0.35939263
AOI-0010,2011-08-09,0.24787893
AOI-0010,2011-08-13,0.30840678
AOI-0010,2011-09-10,0.21152235
AOI-0010,2012-04-13,0.28074698
AOI-0010,2012-08-03,0.22638349
AOI-0010,2013-04-16,0.68368118
AOI-0010,2013-05-25,0.64979812
AOI-0010,2013-06-26,0.33775228
AOI-0010,2013-07-12,0.31535670
AOI-0010,2014-05-29,0.62579363
AOI-0010,2014-06-06,0.51554400
AOI-0010,2014-06-10,0.43892197
AOI-0010,2014-08-29,0.25831398
AOI-0010,2014-09-30,0.25266715
AOI-0010,2015-04-07,0.33137321
AOI-0010,2015-04-14,0.20656354
AOI-0010,2015-05-25,0.36884117
AOI-0010,2015-10-07,0.20094687
